Fecha,Tratamiento,Altura planta (cm),Clorofila (SPAD),Numero flores ,Numero frutos cosechados ,Peso frutos cosechados (Kg),Tamanno altura (mm),pH_savia,K_savia (ppm),Ca_savia (ppm),Na_savia (ppm),NO3_savia (ppm),Conductividad_savia (mS/cm),pH_suelo_Horiba,K_suelo_Horiba (ppm),Ca_suelo_Horiba (ppm),Na_suelo_Horiba (ppm),NO3_suelo_Horiba (ppm),Conductividad_suelo_Horiba (mS/cm),Tamanno cintura (mm),7in1_Ph[pH],7in1_Moisture[%RH],7in1_S_Temperature[C],Air_sensor_Temperature[C],Air_sensor_Humidity[%RH],Tratamiento iniciado,7in1_Conductivity[mS/cm],Pynamometer_Radiation[W/m2],N,P,K,Año,Mes,Día,Tratamiento_num
2024-10-30,T25_N2P1K2,,,,5.0,0.787,60.9,,,,,,,,,,,,,68.43646549528903,,,,,,,,,2,1,2,2024,10,30,25.0
2024-10-30,T25_N2P1K2,,,,7.0,0.934,70.2,,,,,,,,,,,,,65.25337407690348,,,,,,,,,2,1,2,2024,10,30,25.0
2024-10-30,T29_BIO N1P1K1,,47.7,13.0,3.0,0.4,70.0,5.3,3000.0,800.0,44.0,260.0,12.65,6.8,6.0,12.0,2.0,30.0,0.06,68.43646549528903,6.38,49.3,23.7,24.5,74.9,Si,0.063,152.0,1,1,1,2024,10,30,29.0
2024-10-30,T29_BIO N1P1K1,,,,4.0,0.577,70.0,,,,,,,,,,,,,66.84491978609626,,,,,,,,,1,1,1,2024,10,30,29.0
2024-10-30,T29_BIO N1P1K1,,,,3.0,0.517,70.9,,,,,,,,,,,,,68.43646549528903,,,,,,,,,1,1,1,2024,10,30,29.0
2024-10-30,T2_N0P1K0,,,,4.0,0.799,70.3,,,,,,,,,,,,,70.0280112044818,,,,,,,,,0,1,0,2024,10,30,2.0
2024-10-30,T2_N0P1K0,,,,4.0,0.759,70.4,,,,,,,,,,,,,70.0280112044818,,,,,,,,,0,1,0,2024,10,30,2.0
2024-10-30,T2_N0P1K0,,54.8,17.0,4.0,0.72,70.1,5.4,3300.0,360.0,50.0,270.0,11.18,7.0,31.0,14.0,4.0,41.0,0.151,68.43646549528903,6.35,41.2,23.7,24.5,75.2,Si,0.079,175.0,0,1,0,2024,10,30,2.0
2024-10-30,T19_N2P0K0,,,,12.0,1.854,70.7,,,,,,,,,,,,,73.21110262286733,,,,,,,,,2,0,0,2024,10,30,19.0
2024-10-30,T19_N2P0K0,,,,2.0,0.27,60.5,,,,,,,,,,,,,62.070282658517954,,,,,,,,,2,0,0,2024,10,30,19.0
2024-10-30,T19_N2P0K0,,56.7,18.0,5.0,1.072,80.6,5.2,2200.0,810.0,38.0,130.0,9.71,7.1,17.0,22.0,2.0,33.0,0.079,79.5772854596384,6.46,46.8,23.3,24.3,77.2,Si,0.102,240.0,2,0,0,2024,10,30,19.0
2024-10-30,T8_N0P2K1,,,,8.0,1.202,70.2,,,,,,,,,,,,,71.61955691367456,,,,,,,,,0,2,1,2024,10,30,8.0
2024-10-30,T8_N0P2K1,,,,5.0,0.908,70.1,,,,,,,,,,,,,76.39419404125286,,,,,,,,,0,2,1,2024,10,30,8.0
2024-10-30,T8_N0P2K1,,55.3,26.0,8.0,1.163,60.9,5.4,2800.0,980.0,49.0,180.0,11.97,6.1,9.0,6.0,1.0,24.0,0.056,68.43646549528903,6.28,37.1,23.3,24.2,78.7,Si,0.138,260.0,0,2,1,2024,10,30,8.0
2024-10-30,T15_N1P1K1,,,,8.0,1.03,60.9,,,,,,,,,,,,,68.43646549528903,,,,,,,,,1,1,1,2024,10,30,15.0
2024-10-30,T15_N1P1K1,,,,3.0,0.375,60.0,,,,,,,,,,,,,65.25337407690348,,,,,,,,,1,1,1,2024,10,30,15.0
2024-10-30,T15_N1P1K1,,54.5,16.0,6.0,1.112,70.3,5.3,2900.0,670.0,54.0,210.0,11.63,6.9,7.0,11.0,1.0,41.0,0.068,73.21110262286733,6.3,44.4,23.3,23.7,80.3,Si,0.112,152.0,1,1,1,2024,10,30,15.0
2024-10-30,T24_N2P1K1,,44.3,22.0,7.0,1.149,70.3,5.4,2800.0,670.0,44.0,170.0,11.74,7.1,13.0,4.0,1.0,52.0,0.036,68.43646549528903,6.13,24.3,22.9,23.6,79.5,Si,0.227,140.0,2,1,1,2024,10,30,24.0
2024-10-30,T24_N2P1K1,,,,7.0,1.291,70.3,,,,,,,,,,,,,73.21110262286733,,,,,,,,,2,1,1,2024,10,30,24.0
2024-10-30,T24_N2P1K1,,58.8,20.0,4.0,0.648,60.9,,,,,,,6.9,4.0,7.0,1.0,8.0,0.045,66.84491978609626,6.23,32.5,22.9,23.6,83.2,Si,0.067,168.0,2,1,1,2024,10,30,24.0
2024-10-30,T11_N1P1K0,,61.2,20.0,6.0,1.092,70.4,5.4,2800.0,450.0,55.0,330.0,10.42,7.1,8.0,8.0,1.0,31.0,0.05,73.21110262286733,6.35,30.2,22.5,23.1,83.2,Si,0.054,235.0,1,1,0,2024,10,30,11.0
2024-10-30,T11_N1P1K0,,,,9.0,1.512,60.8,,,,,,,,,,,,,70.0280112044818,,,,,,,,,1,1,0,2024,10,30,11.0
2024-10-30,T11_N1P1K0,,,,4.0,0.741,80.1,,,,,,,,,,,,,66.84491978609626,,,,,,,,,1,1,0,2024,10,30,11.0
2024-10-30,T27_N2P2K2,,65.3,25.0,5.0,0.822,70.0,5.4,2700.0,680.0,50.0,350.0,12.37,7.3,4.0,6.0,1.0,37.0,0.037,66.84491978609626,6.13,39.1,22.5,22.9,86.9,Si,0.137,247.0,2,2,2,2024,10,30,27.0
2024-10-30,T27_N2P2K2,,,,7.0,1.402,70.1,,,,,,,,,,,,,73.21110262286733,,,,,,,,,2,2,2,2024,10,30,27.0
2024-10-30,T27_N2P2K2,,,,6.0,1.128,70.3,,,,,,,,,,,,,73.21110262286733,,,,,,,,,2,2,2,2024,10,30,27.0
2024-10-30,T4_N0P0K1,,60.0,27.0,7.0,1.446,70.8,5.4,2200.0,640.0,38.0,230.0,11.35,7.0,24.0,19.0,3.0,35.0,0.152,76.39419404125286,6.34,40.0,22.5,22.5,86.1,Si,0.068,175.0,0,0,1,2024,10,30,4.0
2024-10-30,T4_N0P0K1,,,,5.0,0.869,70.0,,,,,,,,,,,,,71.61955691367456,,,,,,,,,0,0,1,2024,10,30,4.0
2024-10-30,T4_N0P0K1,,,,2.0,0.421,70.5,,,,,,,,,,,,,74.8026483320601,,,,,,,,,0,0,1,2024,10,30,4.0
2024-11-06,T27_N2P2K2,,,,6.0,1.023,70.5,,,,,,,,,,,,,73.21110262286733,,,,,,,,,2,2,2,2024,11,6,27.0
2024-11-06,T27_N2P2K2,,54.6,17.0,6.0,0.846,70.5,5.3,2800.0,580.0,50.0,440.0,13.07,6.7,19.0,11.0,7.0,34.0,0.121,70.0280112044818,5.9,26.8,23.5,25.7,72.3,Si,0.026,326.0,2,2,2,2024,11,6,27.0
2024-11-06,T27_N2P2K2,,,,2.0,0.304,60.7,,,,,,,,,,,,,57.29564553093965,,,,,,,,,2,2,2,2024,11,6,27.0
2024-11-06,T24_N2P1K1,,,,1.0,0.2,70.0,,,,,,,,,,,,,73.21110262286733,,,,,,,,,2,1,1,2024,11,6,24.0
2024-11-06,T24_N2P1K1,,65.1,18.0,3.0,0.366,60.9,5.4,3200.0,420.0,57.0,620.0,13.06,6.0,7.0,4.0,1.0,16.0,0.068,60.47873694932519,6.19,30.5,25.1,27.1,63.7,Si,0.042,573.0,2,1,1,2024,11,6,24.0
2024-11-06,T24_N2P1K1,,,,1.0,0.161,60.7,,,,,,,,,,,,,66.84491978609626,,,,,,,,,2,1,1,2024,11,6,24.0
2024-11-06,T4_N0P0K1,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,0,0,1,2024,11,6,4.0
2024-11-06,T4_N0P0K1,,65.6,14.0,2.0,0.42,70.7,5.3,3300.0,500.0,66.0,550.0,13.4,7.0,12.0,11.0,1.0,41.0,0.095,0.0716195569136745,6.5,44.5,25.9,27.5,64.0,Si,0.061,593.0,0,0,1,2024,11,6,4.0
2024-11-06,T4_N0P0K1,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,0,0,1,2024,11,6,4.0
2024-11-06,T15_N1P1K1,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,1,1,1,2024,11,6,15.0
2024-11-06,T15_N1P1K1,,60.7,19.0,3.0,0.488,70.2,5.3,3200.0,380.0,50.0,1200.0,12.66,6.0,21.0,12.0,1.0,25.0,0.124,68.43646549528903,6.48,37.3,27.1,27.7,62.1,Si,0.074,461.0,1,1,1,2024,11,6,15.0
2024-11-06,T15_N1P1K1,,56.5,16.0,6.0,0.896,70.0,,,,,,,6.5,64.0,62.0,5.0,85.0,0.46,66.84491978609626,6.35,29.6,30.7,31.1,50.6,Si,0.073,750.0,1,1,1,2024,11,6,15.0
2024-11-06,T9_N0P2K2,,,,2.0,0.439,60.8,,,,,,,,,,,,,79.5772854596384,,,,,,,,,0,2,2,2024,11,6,9.0
2024-11-06,T9_N0P2K2,,51.8,11.0,3.0,0.439,60.0,5.3,3300.0,130.0,49.0,610.0,11.12,7.1,8.0,1.0,1.0,13.0,0.047,57.29564553093965,6.5,21.7,25.9,27.9,64.1,Si,0.026,425.0,0,2,2,2024,11,6,9.0
2024-11-06,T9_N0P2K2,,,,3.0,0.541,70.1,,,,,,,,,,,,,68.43646549528903,,,,,,,,,0,2,2,2024,11,6,9.0
2024-11-06,T13_N1P0K1,,,,3.0,0.506,60.8,,,,,,,,,,,,,60.47873694932519,,,,,,,,,1,0,1,2024,11,6,13.0
2024-11-06,T13_N1P0K1,,67.3,14.0,2.0,0.315,70.1,5.3,2900.0,590.0,48.0,510.0,12.15,5.7,22.0,31.0,4.0,15.0,0.197,66.84491978609626,6.54,21.6,25.9,27.7,62.1,Si,0.032,279.0,1,0,1,2024,11,6,13.0
2024-11-06,T13_N1P0K1,,,,1.0,0.158,70.0,,,,,,,,,,,,,65.25337407690348,,,,,,,,,1,0,1,2024,11,6,13.0
2024-11-06,T22_N2P0K1,,,,2.0,0.357,70.0,,,,,,,,,,,,,68.43646549528903,,,,,,,,,2,0,1,2024,11,6,22.0
2024-11-06,T22_N2P0K1,,54.3,13.0,2.0,0.225,60.4,5.3,3100.0,380.0,50.0,400.0,11.34,6.4,24.0,73.0,5.0,26.0,0.384,55.70409982174688,6.5,39.5,25.7,27.8,62.2,Si,0.095,548.0,2,0,1,2024,11,6,22.0
2024-11-06,T22_N2P0K1,,,,2.0,0.273,60.9,,,,,,,,,,,,,57.29564553093965,,,,,,,,,2,0,1,2024,11,6,22.0
2024-11-06,T10_N1P0K0,,,,5.0,1.073,70.5,,,,,,,,,,,,,77.98573975044563,,,,,,,,,1,0,0,2024,11,6,10.0
2024-11-06,T10_N1P0K0,,64.8,16.0,4.0,0.87,70.9,5.3,3000.0,370.0,48.0,390.0,11.13,6.0,6.0,16.0,1.0,18.0,0.083,74.8026483320601,6.48,24.3,25.9,28.2,58.7,Si,0.01,352.0,1,0,0,2024,11,6,10.0
2024-11-06,T10_N1P0K0,,,,2.0,0.289,60.8,,,,,,,,,,,,,66.84491978609626,,,,,,,,,1,0,0,2024,11,6,10.0
2024-11-06,T28_BIO-N0P0K0,,,,4.0,0.725,70.3,,,,,,,,,,,,,71.61955691367456,,,,,,,,,0,0,0,2024,11,6,28.0
2024-11-06,T28_BIO-N0P0K0,,49.5,15.0,4.0,0.61,70.0,5.2,2400.0,730.0,45.0,200.0,12.03,6.7,27.0,51.0,3.0,25.0,0.324,68.43646549528903,6.47,39.8,25.9,27.9,62.4,Si,0.092,543.0,0,0,0,2024,11,6,28.0
2024-11-06,T28_BIO-N0P0K0,,,,6.0,0.642,60.2,,,,,,,,,,,,,58.88719124013242,,,,,,,,,0,0,0,2024,11,6,28.0
2024-11-06,T12_N1P2K0,,,,5.0,0.856,70.4,,,,,,,,,,,,,70.0280112044818,,,,,,,,,1,2,0,2024,11,6,12.0
2024-11-06,T12_N1P2K0,,52.1,27.0,2.0,0.272,70.7,5.2,3200.0,470.0,48.0,340.0,12.71,6.8,12.0,9.0,2.0,29.0,0.09,63.66182836771072,6.41,45.6,25.5,27.6,61.7,Si,0.04,336.0,1,2,0,2024,11,6,12.0
2024-11-06,T12_N1P2K0,,,,2.0,0.306,60.6,,,,,,,,,,,,,71.61955691367456,,,,,,,,,1,2,0,2024,11,6,12.0
2024-11-06,T26_N2P2K1,,,,6.0,0.862,70.0,,,,,,,,,,,,,73.21110262286733,,,,,,,,,2,2,1,2024,11,6,26.0
2024-11-06,T26_N2P2K1,,41.5,11.0,3.0,0.476,70.4,5.3,3100.0,620.0,62.0,320.0,12.58,7.5,18.0,7.0,1.0,42.0,0.111,57.29564553093965,6.56,37.8,25.5,28.0,56.9,Si,0.033,543.0,2,2,1,2024,11,6,26.0
2024-11-06,T26_N2P2K1,,,,2.0,0.374,70.6,,,,,,,,,,,,,70.0280112044818,,,,,,,,,2,2,1,2024,11,6,26.0
2024-11-06,T16_N1P1K2,,,,1.0,0.354,70.4,,,,,,,,,,,,,70.0280112044818,,,,,,,,,1,1,2,2024,11,6,16.0
2024-11-06,T16_N1P1K2,,,,3.0,0.441,60.8,,,,,,,,,,,,,66.84491978609626,,,,,,,,,1,1,2,2024,11,6,16.0
2024-11-06,T1_N0P0K0,,,,1.0,0.123,60.2,,,,,,,,,,,,,60.47873694932519,,,,,,,,,0,0,0,2024,11,6,1.0
2024-11-06,T1_N0P0K0,,58.8,16.0,0.0,0.0,0.0,5.4,3100.0,420.0,62.0,250.0,11.01,6.1,34.0,26.0,2.0,39.0,0.236,0.0,6.49,33.9,26.7,27.1,61.2,Si,0.057,382.0,0,0,0,2024,11,6,1.0
2024-11-06,T1_N0P0K0,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,0,0,0,2024,11,6,1.0
2024-11-06,T14_N1P0K2,,,,5.0,0.627,60.7,,,,,,,,,,,,,63.66182836771072,,,,,,,,,1,0,2,2024,11,6,14.0
2024-11-06,T14_N1P0K2,,61.4,12.0,2.0,0.414,70.0,5.3,2700.0,74.0,53.0,400.0,10.55,7.0,11.0,6.0,1.0,18.0,0.096,71.61955691367456,6.44,24.3,26.7,27.1,62.3,Si,0.031,643.0,1,0,2,2024,11,6,14.0
2024-11-06,T14_N1P0K2,,,,2.0,0.314,70.0,,,,,,,,,,,,,68.43646549528903,,,,,,,,,1,0,2,2024,11,6,14.0
2024-11-06,T7_N0P1K2,,,,1.0,0.198,60.3,,,,,,,,,,,,,79.5772854596384,,,,,,,,,0,1,2,2024,11,6,7.0
2024-11-06,T7_N0P1K2,,51.5,11.0,1.0,0.239,70.3,5.3,3000.0,380.0,49.0,330.0,11.47,6.1,8.0,1.0,1.0,22.0,0.046,77.98573975044563,6.43,27.0,25.5,26.9,62.3,Si,0.244,630.0,0,1,2,2024,11,6,7.0
2024-11-06,T7_N0P1K2,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,0,1,2,2024,11,6,7.0
2024-11-06,T3_N0P2K0,,,,2.0,0.241,60.5,,,,,,,,,,,,,55.70409982174688,,,,,,,,,0,2,0,2024,11,6,3.0
2024-11-06,T3_N0P2K0,,60.1,18.0,2.0,0.378,60.9,5.3,2800.0,500.0,45.0,260.0,11.13,5.9,21.0,120.0,9.0,35.0,0.552,70.0280112044818,6.42,36.7,26.3,27.8,54.2,Si,0.028,527.0,0,2,0,2024,11,6,3.0
2024-11-06,T3_N0P2K0,,,,4.0,0.788,70.7,,,,,,,,,,,,,79.5772854596384,,,,,,,,,0,2,0,2024,11,6,3.0
2024-11-06,T23_N2P0K2,,,,3.0,0.59,70.3,,,,,,,,,,,,,74.8026483320601,,,,,,,,,2,0,2,2024,11,6,23.0
2024-11-06,T23_N2P0K2,,59.5,17.0,3.0,0.518,70.1,5.3,3000.0,660.0,50.0,230.0,12.83,6.2,170.0,210.0,13.0,38.0,1.447,70.0280112044818,6.34,42.9,27.1,28.0,54.5,Si,0.095,133.0,2,0,2,2024,11,6,23.0
2024-11-06,T23_N2P0K2,,,,6.0,0.799,70.4,,,,,,,,,,,,,66.84491978609626,,,,,,,,,2,0,2,2024,11,6,23.0
2024-11-06,T21_N2P2K0,,,,3.0,0.467,60.5,,,,,,,,,,,,,66.84491978609626,,,,,,,,,2,2,0,2024,11,6,21.0
2024-11-06,T21_N2P2K0,,57.5,13.0,3.0,0.549,70.1,5.4,3100.0,79.0,48.0,250.0,10.18,7.1,8.0,14.0,1.0,24.0,0.084,70.0280112044818,6.38,35.7,26.3,26.8,58.7,Si,0.121,678.0,2,2,0,2024,11,6,21.0
2024-11-06,T21_N2P2K0,,56.7,21.0,4.0,0.601,60.6,,,,,,,6.6,12.0,24.0,1.0,49.0,0.131,70.0280112044818,6.36,22.9,25.1,26.6,62.1,Si,0.191,148.0,2,2,0,2024,11,6,21.0
2024-11-06,T5_N0P0K2,,,,3.0,0.816,70.9,,,,,,,,,,,,,84.3519225872167,,,,,,,,,0,0,2,2024,11,6,5.0
2024-11-06,T5_N0P0K2,,53.6,16.0,0.0,0.0,0.0,5.2,3200.0,320.0,50.0,440.0,11.98,6.8,10.0,1.0,1.0,34.0,0.062,0.0,6.1,39.4,29.1,30.4,50.1,Si,0.132,903.0,0,0,2,2024,11,6,5.0
2024-11-06,T5_N0P0K2,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,0,0,2,2024,11,6,5.0
2024-11-06,T30_BIO N2P2K2,,,,1.0,0.176,70.4,,,,,,,,,,,,,66.84491978609626,,,,,,,,,2,2,2,2024,11,6,30.0
2024-11-06,T30_BIO N2P2K2,,61.8,11.0,3.0,0.486,70.3,5.2,3200.0,510.0,59.0,290.0,12.44,6.4,25.0,9.0,2.0,38.0,0.153,73.21110262286733,6.43,38.9,26.7,27.2,58.8,Si,0.018,171.0,2,2,2,2024,11,6,30.0
2024-11-06,T30_BIO N2P2K2,,,,4.0,0.558,60.5,,,,,,,,,,,,,63.66182836771072,,,,,,,,,2,2,2,2024,11,6,30.0
2024-11-06,T20_N2P1K0,,,,2.0,0.427,70.3,,,,,,,,,,,,,74.8026483320601,,,,,,,,,2,1,0,2024,11,6,20.0
2024-11-06,T20_N2P1K0,,54.0,17.0,2.0,0.3,60.8,5.5,3300.0,100.0,53.0,900.0,10.35,6.4,42.0,21.0,2.0,37.0,0.257,65.25337407690348,6.33,34.8,25.9,27.6,64.8,Si,0.034,438.0,2,1,0,2024,11,6,20.0
2024-11-06,T20_N2P1K0,,,,2.0,0.255,60.3,,,,,,,,,,,,,63.66182836771072,,,,,,,,,2,1,0,2024,11,6,20.0
2024-11-06,T18_N1P2K2,,,,3.0,0.483,70.4,,,,,,,,,,,,,66.84491978609626,,,,,,,,,1,2,2,2024,11,6,18.0
2024-11-06,T18_N1P2K2,,63.9,15.0,5.0,0.811,70.3,5.2,2900.0,540.0,62.0,330.0,12.42,6.6,33.0,10.0,2.0,22.0,0.18,74.8026483320601,6.28,34.5,27.9,29.0,59.1,Si,0.048,761.0,1,2,2,2024,11,6,18.0
2024-11-06,T18_N1P2K2,,,,4.0,0.594,60.6,,,,,,,,,,,,,66.84491978609626,,,,,,,,,1,2,2,2024,11,6,18.0
2024-11-06,T29_BIO N1P1K1,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,1,1,1,2024,11,6,29.0
2024-11-06,T29_BIO N1P1K1,,54.5,12.0,3.0,0.321,60.6,5.3,3200.0,350.0,63.0,410.0,10.56,6.8,18.0,7.0,1.0,27.0,0.104,62.070282658517954,6.51,32.4,28.3,29.1,55.4,Si,0.024,783.0,1,1,1,2024,11,6,29.0
2024-11-06,T29_BIO N1P1K1,,,,2.0,0.242,60.8,,,,,,,,,,,,,57.29564553093965,,,,,,,,,1,1,1,2024,11,6,29.0
2024-11-06,T25_N2P1K2,,,,4.0,0.739,70.5,,,,,,,,,,,,,70.0280112044818,,,,,,,,,2,1,2,2024,11,6,25.0
2024-11-06,T25_N2P1K2,,52.5,9.0,4.0,0.475,70.3,5.2,3000.0,430.0,61.0,230.0,9.97,6.4,63.0,29.0,4.0,41.0,0.362,68.43646549528903,6.29,26.3,28.7,29.3,53.4,Si,0.073,599.0,2,1,2,2024,11,6,25.0
2024-11-06,T25_N2P1K2,,,,1.0,0.065,40.9,,,,,,,,,,,,,50.92946269416858,,,,,,,,,2,1,2,2024,11,6,25.0
2024-11-06,T19_N2P0K0,,,,5.0,0.699,70.5,,,,,,,,,,,,,70.0280112044818,,,,,,,,,2,0,0,2024,11,6,19.0
2024-11-06,T19_N2P0K0,,54.8,16.0,6.0,1.017,60.3,5.3,3000.0,510.0,59.0,190.0,11.47,6.3,9.0,9.0,1.0,20.0,0.077,70.0280112044818,6.29,32.4,29.5,29.2,54.4,Si,0.063,702.0,2,0,0,2024,11,6,19.0
2024-11-06,T19_N2P0K0,,,,2.0,0.3,60.9,,,,,,,,,,,,,66.84491978609626,,,,,,,,,2,0,0,2024,11,6,19.0
2024-11-06,T2_N0P1K0,,,,5.0,0.724,60.9,,,,,,,,,,,,,70.0280112044818,,,,,,,,,0,1,0,2024,11,6,2.0
2024-11-06,T2_N0P1K0,,58.5,25.0,3.0,0.29,50.6,5.2,2700.0,530.0,58.0,190.0,10.49,6.7,4.0,5.0,1.0,32.0,0.045,65.25337407690348,6.43,38.4,28.3,29.2,51.2,Si,0.022,732.0,0,1,0,2024,11,6,2.0
2024-11-06,T2_N0P1K0,,,,5.0,0.709,60.7,,,,,,,,,,,,,66.84491978609626,,,,,,,,,0,1,0,2024,11,6,2.0
2024-11-06,T6_N0P1K1,,,,3.0,0.325,50.8,,,,,,,,,,,,,63.66182836771072,,,,,,,,,0,1,1,2024,11,6,6.0
2024-11-06,T6_N0P1K1,,51.7,20.0,4.0,0.492,60.6,5.3,3500.0,520.0,56.0,500.0,11.9,6.6,15.0,4.0,2.0,42.0,0.085,66.84491978609626,6.37,35.9,27.5,28.5,61.1,Si,0.047,757.0,0,1,1,2024,11,6,6.0
2024-11-06,T6_N0P1K1,,,,3.0,0.385,60.7,,,,,,,,,,,,,66.84491978609626,,,,,,,,,0,1,1,2024,11,6,6.0
2024-11-06,T17_N1P2K1,,,,4.0,0.813,80.2,,,,,,,,,,,,,71.61955691367456,,,,,,,,,1,2,1,2024,11,6,17.0
2024-11-06,T17_N1P2K1,,65.0,13.0,1.0,0.177,60.7,5.1,3500.0,520.0,57.0,390.0,12.04,6.6,29.0,7.0,2.0,64.0,0.142,70.0280112044818,6.37,35.6,26.3,27.3,63.5,Si,0.026,155.0,1,2,1,2024,11,6,17.0
2024-11-06,T17_N1P2K1,,,,8.0,1.416,70.2,,,,,,,,,,,,,77.98573975044563,,,,,,,,,1,2,1,2024,11,6,17.0
2024-11-06,T11_N1P1K0,,,,2.0,0.377,70.2,,,,,,,,,,,,,66.84491978609626,,,,,,,,,1,1,0,2024,11,6,11.0
2024-11-06,T11_N1P1K0,,56.7,25.0,5.0,1.01,70.6,5.2,3100.0,520.0,53.0,330.0,11.35,5.8,38.0,66.0,4.0,110.0,0.369,70.0280112044818,6.57,35.8,28.7,30.4,53.1,Si,0.066,671.0,1,1,0,2024,11,6,11.0
2024-11-06,T11_N1P1K0,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,1,1,0,2024,11,6,11.0
2024-11-06,T8_N0P2K1,,,,3.0,0.864,70.8,,,,,,,,,,,,,66.84491978609626,,,,,,,,,0,2,1,2024,11,6,8.0
2024-11-06,T8_N0P2K1,,66.8,21.0,1.0,0.201,70.3,5.1,2400.0,670.0,50.0,330.0,10.54,6.0,180.0,79.0,8.0,170.0,0.975,73.21110262286733,6.37,24.0,27.5,29.5,52.4,Si,0.267,611.0,0,2,1,2024,11,6,8.0
2024-11-06,T8_N0P2K1,,,,6.0,0.924,70.4,,,,,,,,,,,,,68.43646549528903,,,,,,,,,0,2,1,2024,11,6,8.0
2024-11-06,T9_N0P2K2,,,,3.0,0.654,70.5,,,,,,,,,,,,,73.21110262286733,,,,,,,,,0,2,2,2024,11,6,9.0
2024-11-06,T9_N0P2K2,,,,5.0,0.696,60.5,,,,,,,,,,,,,63.66182836771072,6.47,41.8,28.3,29.6,53.8,Si,0.121,746.0,0,2,2,2024,11,6,9.0
2024-11-06,T9_N0P2K2,,,,2.0,0.628,60.8,,,,,,,,,,,,,62.070282658517954,,,,,,,,,0,2,2,2024,11,6,9.0
2024-11-06,T13_N1P0K1,,,,4.0,0.671,70.7,,,,,,,,,,,,,66.84491978609626,,,,,,,,,1,0,1,2024,11,6,13.0
2024-11-06,T13_N1P0K1,,,,5.0,0.551,60.9,,,,,,,,,,,,,60.47873694932519,6.43,35.3,28.7,29.3,59.0,Si,0.193,497.0,1,0,1,2024,11,6,13.0
2024-11-06,T13_N1P0K1,,,,3.0,0.538,70.4,,,,,,,,,,,,,76.39419404125286,,,,,,,,,1,0,1,2024,11,6,13.0
2024-11-06,T26_N2P2K1,,,,4.0,0.804,70.3,,,,,,,,,,,,,76.39419404125286,,,,,,,,,2,2,1,2024,11,6,26.0
2024-11-06,T26_N2P2K1,,,,5.0,1.139,70.7,,,,,,,,,,,,,77.98573975044563,6.3,32.2,28.7,29.2,53.0,Si,0.588,575.0,2,2,1,2024,11,6,26.0
2024-11-06,T26_N2P2K1,,,,1.0,0.145,60.6,,,,,,,,,,,,,63.66182836771072,,,,,,,,,2,2,1,2024,11,6,26.0
2024-11-06,T16_N1P1K2,,,,5.0,0.748,70.9,,,,,,,,,,,,,71.61955691367456,,,,,,,,,1,1,2,2024,11,6,16.0
2024-11-06,T16_N1P1K2,,,,7.0,1.447,70.5,,,,,,,,,,,,,77.98573975044563,6.56,25.7,28.7,29.6,53.8,Si,0.134,679.0,1,1,2,2024,11,6,16.0
2024-11-06,T16_N1P1K2,,,,7.0,1.277,70.5,,,,,,,,,,,,,76.39419404125286,,,,,,,,,1,1,2,2024,11,6,16.0
2024-11-06,T10_N1P0K0,,,,6.0,1.04,80.3,,,,,,,,,,,,,77.98573975044563,,,,,,,,,1,0,0,2024,11,6,10.0
2024-11-06,T10_N1P0K0,,,,4.0,0.425,60.4,,,,,,,,,,,,,62.070282658517954,6.4,31.8,27.5,29.7,53.6,Si,0.04,566.0,1,0,0,2024,11,6,10.0
2024-11-06,T10_N1P0K0,,,,5.0,0.922,80.2,,,,,,,,,,,,,0.0763941940412528,,,,,,,,,1,0,0,2024,11,6,10.0
2024-11-06,T22_N2P0K1,,,,3.0,0.602,70.7,,,,,,,,,,,,,76.39419404125286,,,,,,,,,2,0,1,2024,11,6,22.0
2024-11-06,T22_N2P0K1,,,,6.0,1.093,70.8,,,,,,,,,,,,,82.76037687802393,6.46,32.9,29.5,30.0,53.3,Si,0.063,659.0,2,0,1,2024,11,6,22.0
2024-11-06,T22_N2P0K1,,,,4.0,0.547,70.8,,,,,,,,,,,,,68.43646549528903,,,,,,,,,2,0,1,2024,11,6,22.0
2024-11-06,T12_N1P2K0,,,,2.0,0.33,60.7,,,,,,,,,,,,,70.0280112044818,,,,,,,,,1,2,0,2024,11,6,12.0
2024-11-06,T12_N1P2K0,,,,2.0,0.231,60.7,,,,,,,,,,,,,62.070282658517954,6.5,35.8,27.9,30.4,50.1,Si,0.185,637.0,1,2,0,2024,11,6,12.0
2024-11-06,T12_N1P2K0,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,1,2,0,2024,11,6,12.0
2024-11-06,T28_BIO-N0P0K0,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,0,0,0,2024,11,6,28.0
